ID	locality	occurrenceStatus	establishmentMeans	source	countryCode	locationID
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866267	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866268	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866271	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550980	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550987	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550998	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550999	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551000	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551001	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551002	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551003	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551004	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551005	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551006	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551009	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551011	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551030	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551032	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980245	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980247	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980311	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980320	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980321	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980322	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980323	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980324	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980325	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980326	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980327	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980328	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980331	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980333	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980337	US	GADM:Kenai Peninsula
604603	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980344	US	GADM:Kenai Peninsula
606054	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:2800	US	GADM:Kenai Peninsula
606082	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:1962	US	GADM:Kenai Peninsula
606082	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:2497	US	GADM:Kenai Peninsula
606082	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:2598	US	GADM:Kenai Peninsula
606082	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:2770	US	GADM:Kenai Peninsula
60987	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:8776	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10689	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10691	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10692	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10693	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10694	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10695	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10696	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10697	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10698	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10699	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10700	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10703	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10704	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10705	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10706	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10707	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10708	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10709	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10710	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10711	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10712	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10713	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10714	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10715	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10716	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10717	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10718	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10719	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10720	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10721	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10722	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10727	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10732	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10734	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10736	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10737	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10746	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/UAM:Ento:310989	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/UAM:Ento:310990	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/UAM:Ento:310991	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/UAM:Ento:310992	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/UAM:Ento:310994	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/UAM:Ento:311313	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/UAM:Ento:311314	US	GADM:Kenai Peninsula
61089	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/UAM:Ento:311315	US	GADM:Kenai Peninsula
611362	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:1436	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10092	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10093	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10094	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10095	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10096	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10097	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10098	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10099	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10100	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10101	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10102	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10103	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10104	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10105	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10106	US	GADM:Kenai Peninsula
612139	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10107	US	GADM:Kenai Peninsula
61235	Kenai National Wildlife Refuge	present	exotic	http://arctos.database.museum/guid/KNWR:Ento:10639	US	GADM:Kenai Peninsula
614568	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:111403	US	GADM:Kenai Peninsula
614632	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:10356	US	GADM:Kenai Peninsula
61645	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:7220	US	GADM:Kenai Peninsula
618534	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:6798	US	GADM:Kenai Peninsula
622554	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:238864	US	GADM:Kenai Peninsula
622554	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:238871	US	GADM:Kenai Peninsula
622554	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:238872	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S23192260	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S23237453	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S26074376	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S2614277	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S27356850	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S2960113	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S3928853	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S4342574	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S4841810	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5060120	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5080215	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5355396	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866236	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866237	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866238	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866240	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866241	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866243	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866244	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866245	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866246	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866247	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866248	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866252	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866257	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866263	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866264	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866265	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866266	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866267	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866268	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866269	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866270	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866271	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866272	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866273	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866274	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866275	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866276	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866277	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866278	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866279	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866280	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866281	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866282	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866283	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866284	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866286	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866289	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866291	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866295	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866298	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866299	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866300	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866301	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866302	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866303	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866305	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866306	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866307	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866308	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866309	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866310	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870964	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870968	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870973	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870975	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870979	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870982	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870983	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870984	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870985	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870986	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870987	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870989	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870990	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870991	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870992	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870993	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870994	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870995	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6447196	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6529816	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550978	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550979	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550980	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550981	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550982	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550984	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550985	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550986	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550987	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550988	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550989	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550990	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550991	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550992	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550993	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550994	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550995	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550996	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551007	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551008	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551009	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551010	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551011	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551018	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551019	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551022	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551023	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551024	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551025	US	GADM:Kenai Peninsula
631807	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551026	US	GADM:Kenai Peninsula
